pair_id,ESP_original,SHIWILU_original,ESP_normalizado,SHIWILU_normalizado,source,source_pair_id,has_audit_flags
U02554,"“Jefe, han quemado Pampayacu, todos están pereciendo quemados... los que pescaban” dijeron.","“Wa’an, Panpadek di’setchullina’, iñer uki’tapilallina’.... purwanlusa’” itullima.","“jefe, han quemado pampayacu, todos están pereciendo quemados... los que pescaban” dijeron.","“wa’an, panpadek di’setchullina’, iñer uki’tapilallina’.... purwanlusa’” itullima.",pdf_textos,T006_N044,True
U02555,"(El Jefe) hizo reunir a los policías, y cuando se reunieron les mandó que se vayan a ver y ellos vieron.","Wala’wanlusi’ma a’idiuntundek’an, indiuntunser a’panta’deklli lli’unta’llina’.","(el jefe) hizo reunir a los policías, y cuando se reunieron les mandó que se vayan a ver y ellos vieron.","wala’wanlusi’ma a’idiuntundek’an, indiuntunser a’panta’deklli lli’unta’llina’.",pdf_textos,T006_N045,True
U02556,"“De verdad está ardiendo todavía, no se puede apagar el fuego.","“Tekkinchi uluntapallinpi’la, innichi’ñi tashu’nsu’.","“de verdad está ardiendo todavía, no se puede apagar el fuego.","“tekkinchi uluntapallinpi’la, innichi’ñi tashu’nsu’.",pdf_textos,T006_N046,True
U02557,Los carbones de los árboles se quemaron bien hasta convertirse en ceniza”.,"Nala pendakilanenlusa’ musu’ ukpendalu’tek walek ima uketlli”,",los carbones de los árboles se quemaron bien hasta convertirse en ceniza”.,"nala pendakilanenlusa’ musu’ ukpendalu’tek walek ima uketlli”,",pdf_textos,T006_N047,True
U02558,Tres años ardió (Pampayacu).,Kala ekkilala uketlli.,tres años ardió (pampayacu).,kala ekkilala uketlli.,pdf_textos,T006_N048,True
U02559,Cuentan que así sucedió hace mucho tiempo.,Nu’sui’ma napi’ nakulli.,cuentan que así sucedió hace mucho tiempo.,nu’sui’ma napi’ nakulli.,pdf_textos,T006_N049,True
U02560,"Entonces (los jeberinos) se arrepintieron, no pescaron más.","Naneklima luna’tullina’, ñi a’pinta’ pur’i’ñina’.","entonces (los jeberinos) se arrepintieron, no pescaron más.","naneklima luna’tullina’, ñi a’pinta’ pur’i’ñina’.",pdf_textos,T006_N050,True
U02561,"Atemorizados, cuando contaban nosotros (los jóvenes) los hemos oído a los viejos ya finados sentados en la calle,","Tek kuanna’, ta’ser kuda lauktullidek papinkuku’lusa’ du’anna’ adipik kallilalak,","atemorizados, cuando contaban nosotros (los jóvenes) los hemos oído a los viejos ya finados sentados en la calle,","tek kuanna’, ta’ser kuda lauktullidek papinkuku’lusa’ du’anna’ adipik kallilalak,",pdf_textos,T006_N051,True
U02562,mientras bebían su masato....empuñando sus mocahuas.,uklulu’nenna’ uwanna’pu’su’... sinanpachinenna’ pilli’tanna’.,mientras bebían su masato....empuñando sus mocahuas.,uklulu’nenna’ uwanna’pu’su’... sinanpachinenna’ pilli’tanna’.,pdf_textos,T006_N052,True
U02563,Las viejitas tenían mucha pena y lloraban.,"Amilusa’ wa’inutullina’, willekllina’.",las viejitas tenían mucha pena y lloraban.,"amilusa’ wa’inutullina’, willekllina’.",pdf_textos,T006_N053,True
U02564,"Las jóvenes también, alzando la vista, mirando al cielo, mirando las estrellas, lloraban.","Wilalunlusa’nta kuten’anna’, kekkilu’tek lli’anna’, tandulalusa’ lli’anna’, willekllina’.","las jóvenes también, alzando la vista, mirando al cielo, mirando las estrellas, lloraban.","wilalunlusa’nta kuten’anna’, kekkilu’tek lli’anna’, tandulalusa’ lli’anna’, willekllina’.",pdf_textos,T006_N054,True
U02565,De esa manera quizá los antiguos perecieron.,Nu’si’pa’ papinkuku’lusa’ taketllina’.,de esa manera quizá los antiguos perecieron.,nu’si’pa’ papinkuku’lusa’ taketllina’.,pdf_textos,T006_N055,True
U02566,Por eso los sobrevivientes dijeron:,Nana malek dansu’lusa’ tullina’:,por eso los sobrevivientes dijeron:,nana malek dansu’lusa’ tullina’:,pdf_textos,T006_N056,True
U02567,“Nosotros no vamos a equivocarnos más. Nosotros no vamos a pecar más.,“Kenmu’wa’ a’pinta’ tu’aper’interwa’. Kenmu’wa’ a’pinta’ usha’winterwa’.,“nosotros no vamos a equivocarnos más. nosotros no vamos a pecar más.,“kenmu’wa’ a’pinta’ tu’aper’interwa’. kenmu’wa’ a’pinta’ usha’winterwa’.,pdf_textos,T006_N057,True
U02568,No vamos a mezquinar. ¡No sean mezquinos! Por ser miserables les hicieron eso”.,Aperkwi’nterwa’. ¡Aner yaperku’tama’! Aperku’teklusa’ ñerkasu’ malek nana nu’tudekllina’”.,no vamos a mezquinar. ¡no sean mezquinos! por ser miserables les hicieron eso”.,aperkwi’nterwa’. ¡aner yaperku’tama’! aperku’teklusa’ ñerkasu’ malek nana nu’tudekllina’”.,pdf_textos,T006_N058,True
U02569,"Hasta ahora escuchamos y vemos gallos que cantan,","Ipa’la walek lauk’apallidek, lli’apallidek wa’dantek pekla’su’,","hasta ahora escuchamos y vemos gallos que cantan,","ipa’la walek lauk’apallidek, lli’apallidek wa’dantek pekla’su’,",pdf_textos,T006_N059,True
U02570,"perros que ladran, bebes que lloran, (gente) que chanca barbasco, que cortan leña, que se llaman.","ñiñi’wa pekla’su’, wawaser willek’a’su’, llise’nkasu’, diwek’erkasu’, peklu’terkasu’.","perros que ladran, bebes que lloran, (gente) que chanca barbasco, que cortan leña, que se llaman.","ñiñi’wa pekla’su’, wawaser willek’a’su’, llise’nkasu’, diwek’erkasu’, peklu’terkasu’.",pdf_textos,T006_N060,True
U02571,despertamos y escuchamos.,"Nanadaper panta’mudek wichi’nta’mudek, ikineklli’ nanpincha’mudek laukllidek. Todas esas cosas cuando nos vamos a dormir, a medianoche",despertamos y escuchamos.,"nanadaper panta’mudek wichi’nta’mudek, ikineklli’ nanpincha’mudek laukllidek. todas esas cosas cuando nos vamos a dormir, a medianoche",pdf_textos,T006_N061,True
U02572,A veces nos despiertan para que escuchemos y nos asustamos6 cuando escuchamos.,"Nerpi’pu’ uchinañinerkudek lauk’a’kudek, imanankankantullidek lauk’amudek.",a veces nos despiertan para que escuchemos y nos asustamos6 cuando escuchamos.,"nerpi’pu’ uchinañinerkudek lauk’a’kudek, imanankankantullidek lauk’amudek.",pdf_textos,T006_N062,True
U02573,Todas esas cosas verdad es lo que contaron los viejos que escuchaban cuando iban (a Pampayacu).,Nanadaper tekkinchinen luñina’ taserpilusa’ pantanna’ lauk’erkasu’.,todas esas cosas verdad es lo que contaron los viejos que escuchaban cuando iban (a pampayacu).,nanadaper tekkinchinen luñina’ taserpilusa’ pantanna’ lauk’erkasu’.,pdf_textos,T006_N063,True
U02574,"También hallaban restos de cerámica, restos de adobe para parar las ollas, al bañarse, al bucear sacaban.","Nu’sik sunka’teklusa’, sunkapilusa’ kananpallina’, ama’nna’pu’su’ dadektanna’ usu’pallina’.","también hallaban restos de cerámica, restos de adobe para parar las ollas, al bañarse, al bucear sacaban.","nu’sik sunka’teklusa’, sunkapilusa’ kananpallina’, ama’nna’pu’su’ dadektanna’ usu’pallina’.",pdf_textos,T006_N064,True
U02575,Cuando contaban yo también a los abuelos ya finados les he escuchado.,"Ta’ser kuanta’ papinkuku’lusa’ laukdeklek, wilakuñamu,",cuando contaban yo también a los abuelos ya finados les he escuchado.,"ta’ser kuanta’ papinkuku’lusa’ laukdeklek, wilakuñamu,",pdf_textos,T006_N065,True
U02576,"Cuando era niño me acercaba, sentándome cerca les escuchaba contar. 6 Se expresa en shiwilu como ”late nuestro hígado”.","Wilaku ñamu kawitulek, du’pa’tamu laweklek lunpa’ser.","cuando era niño me acercaba, sentándome cerca les escuchaba contar. 6 se expresa en shiwilu como ”late nuestro hígado”.","wilaku ñamu kawitulek, du’pa’tamu laweklek lunpa’ser.",pdf_textos,T006_N066,True
U02577,"De ahí, escuchándoles, nosotros también hasta ahora nos acordamos de eso que hablaban.",Nanekla’nka lawektapamudek kudanta’ ipa’la walek lli’inutapallidek nana lunka’su’.,"de ahí, escuchándoles, nosotros también hasta ahora nos acordamos de eso que hablaban.",nanekla’nka lawektapamudek kudanta’ ipa’la walek lli’inutapallidek nana lunka’su’.,pdf_textos,T006_N067,True
U02578,Así dicen que Pampayacu se quemó.,Nu’sui’ma asu’ Panpadek uksu’ketchulli.,así dicen que pampayacu se quemó.,nu’sui’ma asu’ panpadek uksu’ketchulli.,pdf_textos,T006_N068,True
U02579,"Ahora les digo hasta ahí nomás, todo lo de Pampayacu les he contado.","Ipa’la itullenma’ nanek waleksa’, iñer Panpadekkin lunek.","ahora les digo hasta ahí nomás, todo lo de pampayacu les he contado.","ipa’la itullenma’ nanek waleksa’, iñer panpadekkin lunek.",pdf_textos,T006_N069,True
U02580,"Jeberos, julio 2007","Yuspainek’etchun, senñula’lusa’. Muchas gracias, señoras.","jeberos, julio 2007","yuspainek’etchun, senñula’lusa’. muchas gracias, señoras.",pdf_textos,T006_N070,True
U02581,Ahora voy a contar de qué manera vivió Arákayu en la ribera del río Pampayacu.,Ipa’la lunchek Arakayu ma’pu’si’pa’ nanpilli Panpadek ukuchik.,ahora voy a contar de qué manera vivió arákayu en la ribera del río pampayacu.,ipa’la lunchek arakayu ma’pu’si’pa’ nanpilli panpadek ukuchik.,pdf_textos,T007_N001,True
U02582,Los antiguos finados contaron que antes ellos no conocían la ribera del Pampayacu.,Papinkuku’lusa’ tullina’ napi’ ima nawa’ luwer’inpu’wiñina’ Panpadek ukuchin.,los antiguos finados contaron que antes ellos no conocían la ribera del pampayacu.,papinkuku’lusa’ tullina’ napi’ ima nawa’ luwer’inpu’wiñina’ panpadek ukuchin.,pdf_textos,T007_N002,True
U02583,"Dice que ellos (los shawalas) yendo una vez, abriendo trocha yendo, vieron que estaba humeando.","Nawi’mi’na’ panta’nna’, ala’lusa’, sekllintanni’ma panta’nna’, lli’llini’ma mu’katapasik.","dice que ellos (los shawalas) yendo una vez, abriendo trocha yendo, vieron que estaba humeando.","nawi’mi’na’ panta’nna’, ala’lusa’, sekllintanni’ma panta’nna’, lli’llini’ma mu’katapasik.",pdf_textos,T007_N003,True
U02584,Alguien estaba haciendo fuego en su casa.,Penwanpasik pidekñik.,alguien estaba haciendo fuego en su casa.,penwanpasik pidekñik.,pdf_textos,T007_N004,True
U02585,“¿Quién será?” dijeron y se sorprendieron.,“¿Den a’ta’ chi?” tanna’ imanankankantullina’.,“¿quién será?” dijeron y se sorprendieron.,“¿den a’ta’ chi?” tanna’ imanankankantullina’.,pdf_textos,T007_N005,True
U02586,Dijeron “¡Vamos a conocer quién será!”,Tanni’mi’na “¡Enchuku’ luwetchunta’wa’ den’ipa’tek!”,dijeron “¡vamos a conocer quién será!”,tanni’mi’na “¡enchuku’ luwetchunta’wa’ den’ipa’tek!”,pdf_textos,T007_N006,True
U02587,Diciendo (eso) se acercaron y (Arákayu) salió de su casa (a encontrarlos). Al verlos los llamó:,Tanni’ma kawinta’llini’ma yunsu’lli pidekñikla. Lli’dek’an peklu’deklli:,diciendo (eso) se acercaron y (arákayu) salió de su casa (a encontrarlos). al verlos los llamó:,tanni’ma kawinta’llini’ma yunsu’lli pidekñikla. lli’dek’an peklu’deklli:,pdf_textos,T007_N007,True
U02588,"“¡Vengan pues (caramba me alegra) hermanos mayores, hermanos menores! ¿A dónde van?”","- “¡Uku’ chai alli’shalusa’, yalli’walusa’! ¿Enñupa’ a’cha pa’apilalama’?”","“¡vengan pues (caramba me alegra) hermanos mayores, hermanos menores! ¿a dónde van?”","- “¡uku’ chai alli’shalusa’, yalli’walusa’! ¿enñupa’ a’cha pa’apilalama’?”",pdf_textos,T007_N008,True
U02589,"“Nosotros abriendo trocha en el monte estamos cazando,","- “Sekllintamudek asu’ tanak yunek’amudekpu’su’,","“nosotros abriendo trocha en el monte estamos cazando,","- “sekllintamudek asu’ tanak yunek’amudekpu’su’,",pdf_textos,T007_N009,True
U02590,"por este lugar hemos salido sin saber dónde,","asu’lupa’ pekpikellidek, luwer’inpu’la’pi’mudek,","por este lugar hemos salido sin saber dónde,","asu’lupa’ pekpikellidek, luwer’inpu’la’pi’mudek,",pdf_textos,T007_N010,True
U02591,divisando lo que levanta humo tu candela”.,lli’amudek mu’katapa’su’ penpen”.,divisando lo que levanta humo tu candela”.,lli’amudek mu’katapa’su’ penpen”.,pdf_textos,T007_N011,True
U02592,Haciendo eso nosotros dijimos “¡Vamos a ver quiénes son esos que viven!” y vinimos a salir (del monte).,Nu’amudek i’na’ “¡Enchu lli’kunwa’ nana den ipa’ nanpipalli!” tamudek pekpiwatukellillen itullini’ma.,haciendo eso nosotros dijimos “¡vamos a ver quiénes son esos que viven!” y vinimos a salir (del monte).,nu’amudek i’na’ “¡enchu lli’kunwa’ nana den ipa’ nanpipalli!” tamudek pekpiwatukellillen itullini’ma.,pdf_textos,T007_N012,True
U02593,Entonces dijo Arákayu“¿Por qué no llamaron de lejos para oírlos?”,Tulli “Ma’pu’mi’na’ peklu’chi’nama’ weilan lauk’a’killek” tullima Arakayu.,entonces dijo arákayu“¿por qué no llamaron de lejos para oírlos?”,tulli “ma’pu’mi’na’ peklu’chi’nama’ weilan lauk’a’killek” tullima arakayu.,pdf_textos,T007_N013,True
U02594,Después dice que Arákayu se alegró.,Nu’an ima Arakayu sakeklli.,después dice que arákayu se alegró.,nu’an ima arakayu sakeklli.,pdf_textos,T007_N014,True
U02595,Luego alegrándose los invitó a su patio exterior.,Nu’an ima Arakayu sakek’an peklu’deklli inyulateknen ima.,luego alegrándose los invitó a su patio exterior.,nu’an ima arakayu sakek’an peklu’deklli inyulateknen ima.,pdf_textos,T007_N015,True
U02596,"Dice que bonito, bien deshierbado y barrido estaba su patio.",U’chimu mushasu’ pilu’pi witekwanpi.,"dice que bonito, bien deshierbado y barrido estaba su patio.",u’chimu mushasu’ pilu’pi witekwanpi.,pdf_textos,T007_N016,True
U02597,De ahí vieron esa quebrada de Pampayacu.,Lli’llini’ma nana dekshadek asu’ Panpadek.,de ahí vieron esa quebrada de pampayacu.,lli’llini’ma nana dekshadek asu’ panpadek.,pdf_textos,T007_N017,True
U02598,“¿Cómo se llama esta quebrada?” preguntaron.,- “¿Ma’dek a’cha asu’?” itullini’mi’na’.,“¿cómo se llama esta quebrada?” preguntaron.,- “¿ma’dek a’cha asu’?” itullini’mi’na’.,pdf_textos,T007_N018,True
U02599,"“Por acá he entrado yo para criar peces, se llama Pampayacu” Arákayu les respondió","- “Asui’na asu’lupa’ da’kellek kua samer yapektawamu, Panpadek nuka’a” tullima.","“por acá he entrado yo para criar peces, se llama pampayacu” arákayu les respondió","- “asui’na asu’lupa’ da’kellek kua samer yapektawamu, panpadek nuka’a” tullima.",pdf_textos,T007_N019,True
U02600,“Entonces te queremos visitar. Queremos conocer tu casa”.,- “Nu’pachi yalli’llen. Yaluwerpidektullen”.,“entonces te queremos visitar. queremos conocer tu casa”.,- “nu’pachi yalli’llen. yaluwerpidektullen”.,pdf_textos,T007_N020,True
U02601,"“No, sólo vayan alrededor, por la vereda de mi casa nomás, por los cantos de mi casa den la vuelta, pero no vayan a entrar.","- “Ma’sha, kunetlla’ku’, pidekwek sekllanen, pidekwek dunsanen kunetchuku’, ñi’na da’i’nchuma’.","“no, sólo vayan alrededor, por la vereda de mi casa nomás, por los cantos de mi casa den la vuelta, pero no vayan a entrar.","- “ma’sha, kunetlla’ku’, pidekwek sekllanen, pidekwek dunsanen kunetchuku’, ñi’na da’i’nchuma’.",pdf_textos,T007_N021,True
U02602,Arakayu.,Da’pachenma’ kenmama’ tekwetchuma’” itudekllima. Si entran ustedes van a tener miedo” les dijo.,arakayu.,da’pachenma’ kenmama’ tekwetchuma’” itudekllima. si entran ustedes van a tener miedo” les dijo.,pdf_textos,T007_N022,True
U02603,No le permitía a nadie entrar a su casa.,Ñima ya’da’dek’i’ñi pidekñik.,no le permitía a nadie entrar a su casa.,ñima ya’da’dek’i’ñi pidekñik.,pdf_textos,T007_N023,True
U02604,Por eso todos en el patio nomás se quedaron.,Nu’anni’ma iñer inyulatekkeksa’ llia’llina’.,por eso todos en el patio nomás se quedaron.,nu’anni’ma iñer inyulatekkeksa’ llia’llina’.,pdf_textos,T007_N024,True
U02605,De ahí los shawala le dijeron:,Naneklima Shawalalusa’ler itullina’:,de ahí los shawala le dijeron:,naneklima shawalalusa’ler itullina’:,pdf_textos,T007_N025,True
U02606,"“¿Tienes pescado, hermano mayor?”","- “¿Samerwanpala’ncha, alli’shá?”","“¿tienes pescado, hermano mayor?”","- “¿samerwanpala’ncha, alli’shá?”",pdf_textos,T007_N026,True
U02607,“Tengo abundante. Vengan a conocer”.,- “A’ñapalek wapu’. Enchu luwetchukerku’”.,“tengo abundante. vengan a conocer”.,- “a’ñapalek wapu’. enchu luwetchukerku’”.,pdf_textos,T007_N027,True
U02608,Y los llamó (a los peces) y toda clase de peces salieron.,"Peklu’dekllima, intekdudui’su’ samellusa’ yunsu’lli.",y los llamó (a los peces) y toda clase de peces salieron.,"peklu’dekllima, intekdudui’su’ samellusa’ yunsu’lli.",pdf_textos,T007_N028,True
U02609,Ahí dice se sorprendieron.,Nanek ima imanankankantullina’.,ahí dice se sorprendieron.,nanek ima imanankankantullina’.,pdf_textos,T007_N029,True
U02610,“¿Qué clase de (gente) es este hermano que hasta pescados cría?,“¿Ma’pu’a’su’ asu’ yalli’ samerunta’ pektawapallinchi?,“¿qué clase de (gente) es este hermano que hasta pescados cría?,“¿ma’pu’a’su’ asu’ yalli’ samerunta’ pektawapallinchi?,pdf_textos,T007_N030,True
U02611,“Regálanos tus pescaditos. Tenemos hambre”.,- “Panuudek sametchapen. Uki’lallidek”.,“regálanos tus pescaditos. tenemos hambre”.,- “panuudek sametchapen. uki’lallidek”.,pdf_textos,T007_N031,True
U02612,¿Tienen candela?”,¿Pen a’cha a’ñapalama’?”,¿tienen candela?”,¿pen a’cha a’ñapalama’?”,pdf_textos,T007_N032,True
U02613,“Con mi candela no van a cocinar.,- “Ñi asu’ penweklek akusuchi’nchuma’.,“con mi candela no van a cocinar.,- “ñi asu’ penweklek akusuchi’nchuma’.,pdf_textos,T007_N033,True
U02614,Mi candela es diferente.,Penwek i’na nerpi’la.,mi candela es diferente.,penwek i’na nerpi’la.,pdf_textos,T007_N034,True
U02615,"Se van a confundir, se van a extraviar.","Aper’etchuma’, wer’etchuma’.","se van a confundir, se van a extraviar.","aper’etchuma’, wer’etchuma’.",pdf_textos,T007_N035,True
U02616,Por eso con mi candela no van a cocinar.,Nana malek asu’ penweklek penwei’nchuma’.,por eso con mi candela no van a cocinar.,nana malek asu’ penweklek penwei’nchuma’.,pdf_textos,T007_N036,True
U02617,"Hagan candela ustedes, ustedes mismos con su candela.","Penwanku’ kenmama’, kenmami’nchi penpenma’lek.","hagan candela ustedes, ustedes mismos con su candela.","penwanku’ kenmama’, kenmami’nchi penpenma’lek.",pdf_textos,T007_N037,True
U02618,¿Han traído candela?,¿Pen ipa’ kellama’?,¿han traído candela?,¿pen ipa’ kellama’?,pdf_textos,T007_N038,True
U02619,"Con esa candela enciendan, corten leña, junten los palos para hacer fogata, hiervan y coman (su chilcano)” dijo Arákayu.","Nanalek pen a’tentanma’, diuk’anma’, dintunma’, kalu’tanma’, uranku’” tullima Arakayu.","con esa candela enciendan, corten leña, junten los palos para hacer fogata, hiervan y coman (su chilcano)” dijo arákayu.","nanalek pen a’tentanma’, diuk’anma’, dintunma’, kalu’tanma’, uranku’” tullima arakayu.",pdf_textos,T007_N039,True
U02620,"Dicen que ellos, los shawala, se reunieron y comentaron.","Nawi’mi’na, Shawalalusa’, indiuntunna’ luñina’.","dicen que ellos, los shawala, se reunieron y comentaron.","nawi’mi’na, shawalalusa’, indiuntunna’ luñina’.",pdf_textos,T007_N040,True
U02621,“¿Por qué este hermano vive solo?,“¿Ma’pu’a’su’ asu’ yalli’ i’na nanashasa’ nanpipalli?,“¿por qué este hermano vive solo?,“¿ma’pu’a’su’ asu’ yalli’ i’na nanashasa’ nanpipalli?,pdf_textos,T007_N041,True
U02622,"No tiene nada, no tiene hijos, no tiene perro, no tiene gallinas, no tiene nada”.","Ñi ma’wi’ñi, wilawi’ñi, ñi ñiñi’wi’ñi, wa’dantekwi’ñi, ñi ma’wi’ñi”.","no tiene nada, no tiene hijos, no tiene perro, no tiene gallinas, no tiene nada”.","ñi ma’wi’ñi, wilawi’ñi, ñi ñiñi’wi’ñi, wa’dantekwi’ñi, ñi ma’wi’ñi”.",pdf_textos,T007_N042,True
U02623,"“No” dijo un viejo,","“Ma’sha” tullima ala’sa’ taserpi,","“no” dijo un viejo,","“ma’sha” tullima ala’sa’ taserpi,",pdf_textos,T007_N043,True
U02624,"“él no cría gallinas, no cría huanganas, nada de esos animales.","“ñi nana wa’dantek pektawapi’ñi, ñi laman pektawapi’ñi, ñi ma’nen nanadaper.","“él no cría gallinas, no cría huanganas, nada de esos animales.","“ñi nana wa’dantek pektawapi’ñi, ñi laman pektawapi’ñi, ñi ma’nen nanadaper.",pdf_textos,T007_N044,True
U02625,"Él es, éste es criador de peces exclusivamente.",Nani’na asi’na samersa’ pektawa’su’ nuka’a.,"él es, éste es criador de peces exclusivamente.",nani’na asi’na samersa’ pektawa’su’ nuka’a.,pdf_textos,T007_N045,True
U02626,Entonces tratémosle bien para que él también nos trate bien” dijo un viejo.,Nu’pachi munu’tawa’ nananta’ munu’ta’kudik” tullima ala’sa’ taserpi.,entonces tratémosle bien para que él también nos trate bien” dijo un viejo.,nu’pachi munu’tawa’ nananta’ munu’ta’kudik” tullima ala’sa’ taserpi.,pdf_textos,T007_N046,True
U02627,En verdad le dijeron:,Tekkinchima itulli:,en verdad le dijeron:,tekkinchima itulli:,pdf_textos,T007_N047,False
U02628,"“Tus pececitos regálanos, por favor, hermano” le dijeron.","“Sametchapen panula’udek, chai, yallí’” itullima.","“tus pececitos regálanos, por favor, hermano” le dijeron.","“sametchapen panula’udek, chai, yallí’” itullima.",pdf_textos,T007_N048,True
U02629,“¿Qué tipo de peces quieren?”,“¿Ma’lusa’ samellusa’cha luwantulama’?”,“¿qué tipo de peces quieren?”,“¿ma’lusa’ samellusa’cha luwantulama’?”,pdf_textos,T007_N049,True
U02630,"Dicen que en esa época ellos, los shiwilu finados, no conocían (todos) los peces.","Napi’pui’mi’na ñi nawa’, asu’ Shiwiluku’lusa’, samerunta’ luwetchi’ñina’.","dicen que en esa época ellos, los shiwilu finados, no conocían (todos) los peces.","napi’pui’mi’na ñi nawa’, asu’ shiwiluku’lusa’, samerunta’ luwetchi’ñina’.",pdf_textos,T007_N050,True
U02631,"Solamente las mojarras, bujurquis, fasacos, shirui grande, los pucahuicsa, sólo eso conocían.","Pektalusa’sa’, adu, a’lanan, punkapi, asu’ pupunlusa’, nanasi’ma luwetchullina’.","solamente las mojarras, bujurquis, fasacos, shirui grande, los pucahuicsa, sólo eso conocían.","pektalusa’sa’, adu, a’lanan, punkapi, asu’ pupunlusa’, nanasi’ma luwetchullina’.",pdf_textos,T007_N051,True
U02632,"Pero dice que no conocían el acarahuasú,","Ñimi’na luwetchi’ñina’ iker’adu,","pero dice que no conocían el acarahuasú,","ñimi’na luwetchi’ñina’ iker’adu,",pdf_textos,T007_N052,True
U02633,"no conocían el tucunaré,","ñi luwetchi’ñina’ asu’ tukuner,","no conocían el tucunaré,","ñi luwetchi’ñina’ asu’ tukuner,",pdf_textos,T007_N053,True
U02634,"ni la piraña,","ñi dunan,","ni la piraña,","ñi dunan,",pdf_textos,T007_N054,False
U02635,"no conocían el paiche,","ñi luwetchi’ñina’ asu’ unma’,","no conocían el paiche,","ñi luwetchi’ñina’ asu’ unma’,",pdf_textos,T007_N055,True
U02636,la vacamarina.,panwalalan.,la vacamarina.,panwalalan.,pdf_textos,T007_N056,False
U02637,Dice que Arákayu llamó (a los peces) y le dijo (a la gente):,"Arakayu ima peklu’deklli, itudeklli:",dice que arákayu llamó (a los peces) y le dijo (a la gente):,"arakayu ima peklu’deklli, itudeklli:",pdf_textos,T007_N057,True
U02638,"“No corran,","- “¡Anetlla yatek kuatama’,","“no corran,","- “¡anetlla yatek kuatama’,",pdf_textos,T007_N058,True
U02639,"no tengan miedo,","aner yatek kuatama’,","no tengan miedo,","aner yatek kuatama’,",pdf_textos,T007_N059,True
U02640,no lloren!,aner yawellektama’!,no lloren!,aner yawellektama’!,pdf_textos,T007_N060,True
U02641,Van a venir los peces”.,Uketchu samellusa’”.,van a venir los peces”.,uketchu samellusa’”.,pdf_textos,T007_N061,True
U02642,"Dicen que revolcándose vino el paiche,","Inpikanpiler’an ima unma’ uklli,","dicen que revolcándose vino el paiche,","inpikanpiler’an ima unma’ uklli,",pdf_textos,T007_N062,True
U02643,"vino la vacamarina,","panwalalan uklli,","vino la vacamarina,","panwalalan uklli,",pdf_textos,T007_N063,False
U02644,"vino el tucunaré,","tukuner uklli,","vino el tucunaré,","tukuner uklli,",pdf_textos,T007_N064,False
U02645,"vino la doncella,","da’wanser uklli,","vino la doncella,","da’wanser uklli,",pdf_textos,T007_N065,True
U02646,"vino la gamitana,","dunanser uklli,","vino la gamitana,","dunanser uklli,",pdf_textos,T007_N066,False
U02647,"vino la corvina,","lapi’samer uklli,","vino la corvina,","lapi’samer uklli,",pdf_textos,T007_N067,True
U02648,todo tipo de peces.,dudinpu’ samer.,todo tipo de peces.,dudinpu’ samer.,pdf_textos,T007_N068,True
U02649,"La matamata, la taricaya, la charapa salieron del agua.","Mapapa’, damer’ita, puka’ yunchinkelli.","la matamata, la taricaya, la charapa salieron del agua.","mapapa’, damer’ita, puka’ yunchinkelli.",pdf_textos,T007_N069,True
U02650,“Esto así estoy criando.,“Asu’ u’su kua pektawapalek.,“esto así estoy criando.,“asu’ u’su kua pektawapalek.,pdf_textos,T007_N070,True
U02651,¿Qué más van a necesitar ustedes?”,¿Ma’nen ila’cha luwantekchuma’ kenmama’?”,¿qué más van a necesitar ustedes?”,¿ma’nen ila’cha luwantekchuma’ kenmama’?”,pdf_textos,T007_N071,True
U02652,(Entonces) preguntaron esos hermanos (shawala) que habían ido:,Tullina’ nana yalli’lusa’ pa’lusa’:,(entonces) preguntaron esos hermanos (shawala) que habían ido:,tullina’ nana yalli’lusa’ pa’lusa’:,pdf_textos,T007_N072,True
U02653,“¿Estos qué peces son?”,- “¿Asu’ ma’nen samer a’cha? itullina’.,“¿estos qué peces son?”,- “¿asu’ ma’nen samer a’cha? itullina’.,pdf_textos,T007_N073,True
U02654,"“Sábalo, y este es acarahuasú, y este es …este... fasaco, este es lisa, palometa, gamitana....” les dijo.","- “Nansek, asui’na iker’adu, asui’na ..ma’i.. a’lanan, asu’ nerkala, terek, dunanser....” itudekllima.","“sábalo, y este es acarahuasú, y este es …este... fasaco, este es lisa, palometa, gamitana....” les dijo.","- “nansek, asui’na iker’adu, asui’na ..ma’i.. a’lanan, asu’ nerkala, terek, dunanser....” itudekllima.",pdf_textos,T007_N074,True
U02655,"Escogieron (el pescado) y lo ahumaron, regresaron al pueblo y contaron (lo que había sucedido).","Wadunni’ma chintanna’, adenchanna’ ñinanluk luncha’llina’.","escogieron (el pescado) y lo ahumaron, regresaron al pueblo y contaron (lo que había sucedido).","wadunni’ma chintanna’, adenchanna’ ñinanluk luncha’llina’.",pdf_textos,T007_N075,True
U02656,Se corrió la voz sobre Arákayu.,Lawinñini’ma Arakayu.,se corrió la voz sobre arákayu.,lawinñini’ma arakayu.,pdf_textos,T007_N076,True
U02657,En ese tiempo (comentaron) “Dicen que existe un tal Arákayu y tiene peces.,"Napi’pu’ “Arakayu ima nanpipalli, samerwanpalli.",en ese tiempo (comentaron) “dicen que existe un tal arákayu y tiene peces.,"napi’pu’ “arakayu ima nanpipalli, samerwanpalli.",pdf_textos,T007_N077,True
