pair_id,group_id,anchor,positive,negative,negative_pair_id,negative_group_id,difficulty,sim_positive,sim_negative,margin,negative_rank
U01908,G01702,¿lo harán?,¿nu'techuma'?,¿wenche'chun?,U01646,G01456,medium,0.7558702826499939,0.5533870458602905,0.20248323678970337,4
U01199,G01040,se negaron.,luwanchi'ñina',anu'llina',U00430,G00347,hard,0.7157061100006104,0.6101915836334229,0.1055145263671875,3
U01199,G01040,se negaron.,luwanchi'ñina',dekllina',U00643,G00536,medium,0.7157061100006104,0.5595394372940063,0.156166672706604,4
U03089,G02864,ya malalina ha muerto. ella era la que sentía rencor.,ipa' malallina chimiñi. nana asu' luyuta'su'.,nu'an ipa' yunsu'n panta'lli. 7 hizo daño.,U02726,G02501,medium,0.7738550305366516,0.5180674195289612,0.25578761100769043,2
U00449,G00365,nosotros esperamos.,kuda wa'tentulidek,wa'ten'u'kudek,U00922,G00791,hard,0.698174774646759,0.6353887915611267,0.06278598308563232,2
U00449,G00365,nosotros esperamos.,kuda wa'tentulidek,lauk'tapallidek,U02180,G01960,medium,0.698174774646759,0.5285234451293945,0.1696513295173645,3
U00085,G01223,dormí.,wichi'lek,nampilek,U00546,G00452,hard,0.7785240411758423,0.6782485246658325,0.10027551651000977,3
U00085,G01223,dormí.,wichi'lek,aper'lek,U01408,G01229,medium,0.7785240411758423,0.5928444862365723,0.18567955493927002,5
U01399,G01223,me dormí.,wichi'lek,wicha'pawinek,U01754,G01556,hard,0.7974027395248413,0.6837608218193054,0.11364191770553589,3
U01399,G01223,me dormí.,wichi'lek,aper'lek,U01408,G01229,medium,0.7974027395248413,0.6120967864990234,0.18530595302581787,5
U02411,G02186,"pero como tengo hijos ellos me están viendo, de mi comida, de mi bebida, de todo me están viendo mis hijos.","wilawamui'na nawa' lli'apallinerku, uran'ukeklan3, uweklan, iñerkeklan lli'apallinerku wilaweklusa'.","wilawi'nek'ipa' chiminpinek, uki'la di'tunansinku, kaluwi' uki'la di'tunansinku.",U02410,G02185,hard,0.7958953976631165,0.6543724536895752,0.14152294397354126,2
U02411,G02186,"pero como tengo hijos ellos me están viendo, de mi comida, de mi bebida, de todo me están viendo mis hijos.","wilawamui'na nawa' lli'apallinerku, uran'ukeklan3, uweklan, iñerkeklan lli'apallinerku wilaweklusa'.","ñiñi'wa pekla'su', wawaser willek'a'su', llise'nkasu', diwek'erkasu', peklu'terkasu'.",U02570,G02345,medium,0.7958953976631165,0.6131724119186401,0.18272298574447632,3
U02848,G02623,yo ya he soñado.,kua ipa' wa'latulek.,kua nanasa' lunek.,U02510,G02285,hard,0.6381146907806396,0.5510398149490356,0.087074875831604,2
U02848,G02623,yo ya he soñado.,kua ipa' wa'latulek.,nana a'lek'apalek.,U02314,G02089,medium,0.6381146907806396,0.48355358839035034,0.1545611023902893,4
U02995,G02770,dice que ahí se puso de pie un viejo y dijo: ahora sí hemos conocido otro pueblo. porque ya se aproxima el día del perecimiento (el día del fin) estamos así.,nanek ima ala'sa' taserpi waneran tulli ipa'la'ka ali'la ñinanlu' luwetchulekwa'. ipa' wer'uklli kawi'ta'su malek u'apalekwa'.,nanadaper imaka lli'an malallina tulli asu' katu'ta' ishpaña la'la' lunlusa' a'ta' kenmu'wa' utetchinerkenmu'wa'.,U03141,G02916,medium,0.70421302318573,0.5357806086540222,0.16843241453170776,2
U01372,G01197,quiere más.,a'pinta' luwantulli,luwantulek ali'la,U01744,G01546,medium,0.7944161891937256,0.6016817092895508,0.1927344799041748,2
U02834,G02609,"ahí, dice, las personas del pueblo se concentraron primero, el jefe les llamó:","nanek ima ñinanlu' indiuntuñina' nanentu, wa'anler peklu'deklli.","lli'kerenni'ma tullina'ka nawa', nana a'lachekta'su', lawer'a'su' tulli:",U03126,G02901,hard,0.6607309579849243,0.565344512462616,0.09538644552230835,3
U02834,G02609,"ahí, dice, las personas del pueblo se concentraron primero, el jefe les llamó:","nanek ima ñinanlu' indiuntuñina' nanentu, wa'anler peklu'deklli.",tanni'ma kawinta'llini'ma yunsu'lli pidekñikla. lli'dek'an peklu'deklli:,U02587,G02362,medium,0.6607309579849243,0.4923578202724457,0.16837313771247864,7
U00096,G00066,soy tímido.,tekua'dande'ku,kuakeksa' lli'inupalek,U00828,G00704,hard,0.7242499589920044,0.6481229662895203,0.07612699270248413,4
U00096,G00066,soy tímido.,tekua'dande'ku,taserpiku',U00172,G00130,medium,0.7242499589920044,0.5741308331489563,0.1501191258430481,12
U02738,G02513,"entonces el pueblo en asamblea dijo,","ipa'linchi ñinanlu' indiuntun tulli,",nu'an ima waneran tulli:,U02695,G02470,hard,0.6025712490081787,0.5458228588104248,0.056748390197753906,12
U02738,G02513,"entonces el pueblo en asamblea dijo,","ipa'linchi ñinanlu' indiuntun tulli,","ñi yalui'ñina',",U02328,G02103,medium,0.6025712490081787,0.44747430086135864,0.15509694814682007,27
U01204,G01045,ellos vendrán.,nawa' wenche'chuna',wei ek'tue'chuna',U01631,G01442,hard,0.7681334018707275,0.7056652307510376,0.06246817111968994,3
U01204,G01045,ellos vendrán.,nawa' wenche'chuna',nawa'sa' nanpichuna'.,U02733,G02508,medium,0.7681334018707275,0.6172091960906982,0.1509242057800293,6
U00471,G00386,lleva esto.,ekpa'ker' asu',tenmian'suer' asu',U00624,G00519,hard,0.7249831557273865,0.6742894649505615,0.05069369077682495,9
U00471,G00386,lleva esto.,ekpa'ker' asu',linserker' asu',U00413,G00333,medium,0.7249831557273865,0.5725045204162598,0.1524786353111267,20
U02308,G02083,de las tías (paternas) finadas.,inetchaku'lusa'ki.,"kaikku'lusa'ki,",U02307,G02082,hard,0.6472945213317871,0.5500214099884033,0.09727311134338379,2
U02308,G02083,de las tías (paternas) finadas.,inetchaku'lusa'ki.,dudinpu' samer.,U02648,G02423,medium,0.6472945213317871,0.46433672308921814,0.18295779824256897,4
U02956,G02731,"dice que de madrugada, al levantarse, venteó la ceniza con abanico y de ahí salieron zancudos, tábanos, tabanillos negros, toda clase de insectos que no valen.","nanek ima dasu'la yunsa'n a'uluntulli, tekkinchima nanekla yunkelli iyun, tunka, etchu, dudinpu' lli'la muinpu'a'su'.","nanek ima mañer, dañer, pullikariu ma'i panfilo, nanek ima ransisko, nanek ima asu', ma'i, asu' pancho, nanek ima ñilli asu' pidir aku'llima da'kanchineksu'.",U03174,G02949,hard,0.6677462458610535,0.5777035355567932,0.09004271030426025,2
U02956,G02731,"dice que de madrugada, al levantarse, venteó la ceniza con abanico y de ahí salieron zancudos, tábanos, tabanillos negros, toda clase de insectos que no valen.","nanek ima dasu'la yunsa'n a'uluntulli, tekkinchima nanekla yunkelli iyun, tunka, etchu, dudinpu' lli'la muinpu'a'su'.","- nansek, asui'na iker'adu, asui'na ..ma'i.. a'lanan, asu' nerkala, terek, dunanser.... itudekllima.",U02654,G02429,medium,0.6677462458610535,0.48369133472442627,0.1840549111366272,6
U02320,G02095,"jóvenes,","nadi'neklusa',","mukankinpu'lusa' uksu'ketchina',",U02731,G02506,hard,0.6586624383926392,0.5413146018981934,0.1173478364944458,3
U02320,G02095,"jóvenes,","nadi'neklusa',","iñer ñinchita'kudeksu' napi'ku'lusa'ki,",U02306,G02081,medium,0.6586624383926392,0.507713258266449,0.15094918012619019,4
U02300,G02075,"hartos hijos he parido, hartos hijos he criado.","u'dun wawalu' wadek'a'kasu', u'dun wawalu' kua teksusu'kasu'.","a'urkenma' uklupidek, dinpunen a'urkenma'.",U03061,G02836,hard,0.6976086497306824,0.6402539014816284,0.057354748249053955,2
U02300,G02075,"hartos hijos he parido, hartos hijos he criado.","u'dun wawalu' wadek'a'kasu', u'dun wawalu' kua teksusu'kasu'.","akusutuker'anna' a'ka'llinerku, a'uranñinerku.",U02444,G02219,medium,0.6976086497306824,0.5377112030982971,0.15989744663238525,8
U02972,G02747,"después de pasar (ese lugar peligroso), amaneciéndose, llegaron a moyobamba.","naku'tanni'ma, ukllinantanna', ektu'llina' muyunpak.","tanni'ma insekdipellina', uklulu'nenna' a'nu'tullina' sadina' yekpanna'.",U02870,G02645,medium,0.7231541872024536,0.5631072521209717,0.16004693508148193,2
U02309,G02084,van consumiéndose todos.,taker'apilallina' iñer.,iñer' panwilek'tullina',U01686,G01491,hard,0.627009391784668,0.5744435787200928,0.052565813064575195,3
U02309,G02084,van consumiéndose todos.,taker'apilallina' iñer.,iñer'daper' mallia'llina',U01983,G01770,medium,0.627009391784668,0.47357168793678284,0.15343770384788513,11
U03090,G02865,"ahora nosotros, ahora este pueblo se ha dividido en dos: barrio bajo y barrio alto.","ipa'li'na' kenmu'wa', ipa' asu' ñinanlu' katu'ta' ñillin: chilen, winen.","ipa'li'na asu' ishpaña la'la' lunpatulekwa': pablo, pedro, daniel, carlos, augusto.",U03186,G02961,hard,0.6254128217697144,0.47980859875679016,0.1456042230129242,2
U03090,G02865,"ahora nosotros, ahora este pueblo se ha dividido en dos: barrio bajo y barrio alto.","ipa'li'na' kenmu'wa', ipa' asu' ñinanlu' katu'ta' ñillin: chilen, winen.","tusik ima ipa' tulli ipa' mulli'chinpu'a'ser enchuku' adanta'wa', tullima.",U03137,G02912,medium,0.6254128217697144,0.4475780427455902,0.17783477902412415,3
U01061,G00920,comí manzanas.,ka'lek manzanas,nutulek tanta'shala,U01731,G01533,medium,0.7221838235855103,0.5350580215454102,0.1871258020401001,2
U02066,G01849,no duele.,ku'la iker'i'ñi,ku'la saka'chi'ñi,U01789,G01588,hard,0.7435171604156494,0.6544338464736938,0.08908331394195557,2
U02066,G01849,no duele.,ku'la iker'i'ñi,ku'la u'wa'ta'pi'ñi,U02241,G02016,medium,0.7435171604156494,0.5825290679931641,0.16098809242248535,5
U02147,G01927,están casados.,sadasu' ñapallina',muinsu' ñapallina',U01868,G01662,hard,0.7254815101623535,0.6306277513504028,0.09485375881195068,2
U02147,G01927,están casados.,sadasu' ñapallina',kualek ñapallina',U02150,G01930,medium,0.7254815101623535,0.5716435313224792,0.15383797883987427,6
U02726,G02501,"ocurrido esto, (arákayu) salió del lugar y se fue.",nu'an ipa' yunsu'n panta'lli. 7 hizo daño.,nanek ima ipa'linchi tanpen peklu'lli.,U02727,G02502,hard,0.6254063248634338,0.573232114315033,0.05217421054840088,13
U02726,G02501,"ocurrido esto, (arákayu) salió del lugar y se fue.",nu'an ipa' yunsu'n panta'lli. 7 hizo daño.,sekkankatan indi'dektulli sadinlek.,U02700,G02475,medium,0.6254063248634338,0.4744904637336731,0.15091586112976074,47
U00101,G00070,"yo, también.",kuanta',nanasa',U02059,G01842,hard,0.631683349609375,0.5409432053565979,0.0907401442527771,2
U00101,G00070,"yo, también.",kuanta',¿kenma?,U01903,G01697,medium,0.631683349609375,0.44905856251716614,0.18262478709220886,6
U00303,G00242,síguenos.,tupi'tu'udek,da'awa',U00856,G00732,hard,0.7716296911239624,0.6380231380462646,0.13360655307769775,5
U00303,G00242,síguenos.,tupi'tu'udek,pa'awa',U00857,G00733,medium,0.7716296911239624,0.6180494427680969,0.15358024835586548,8
U02188,G01968,¿qué dijo?,¿ma'tulli?,¿ikerli?,U01465,G01283,hard,0.6735912561416626,0.5930300951004028,0.08056116104125977,3
U02188,G01968,¿qué dijo?,¿ma'tulli?,¿den lauk'tulli?,U01259,G01095,medium,0.6735912561416626,0.5130758285522461,0.1605154275894165,16
U01649,G01458,¿estás soltero?,¿inapiken ñapala?,¿sudasu'cha ñapala?,U01941,G01731,hard,0.7198737263679504,0.6485798358917236,0.0712938904762268,9
U01649,G01458,¿estás soltero?,¿inapiken ñapala?,¿wilawanpala'?,U02231,G02006,medium,0.7198737263679504,0.5502271056175232,0.16964662075042725,21
U02058,G01841,estoy constipado.,ñapalek a'mechailusu,perwatendusu' ñapalek,U01452,G01270,hard,0.8164873123168945,0.7660712003707886,0.05041611194610596,31
U02058,G01841,estoy constipado.,ñapalek a'mechailusu,insek'diperpi ñapalek,U00347,G00278,medium,0.8164873123168945,0.6550609469413757,0.1614263653755188,39
U02070,G01853,fue emocionante.,musu' ñapawiñi,saka'dek'inpu' lli'tulli,U01794,G01593,hard,0.5659990906715393,0.5151841044425964,0.05081498622894287,12
U02070,G01853,fue emocionante.,musu' ñapawiñi,lliaka'uk enka'lina,U02115,G01896,medium,0.5659990906715393,0.4147549867630005,0.15124410390853882,35
U01768,G01568,soy principiante.,tenmiansu'palek,tekua'dande'ku,U00096,G00066,hard,0.6897928714752197,0.5911257266998291,0.09866714477539062,3
U01768,G01568,soy principiante.,tenmiansu'palek,nuwek'mutu'ku,U00188,G00143,medium,0.6897928714752197,0.5355930924415588,0.1541997790336609,12
U02732,G02507,sólo los de buen corazón sobrevivirán.,mukankanlusa'sa' dansu'chuna'.,nanentu pa'erkasu' anaker'chuna' iñerdaper.,U02855,G02630,hard,0.5569040179252625,0.4952438771724701,0.06166014075279236,2
U02732,G02507,sólo los de buen corazón sobrevivirán.,mukankanlusa'sa' dansu'chuna'.,chipetcheknenna'si'ma' pektentapalli.,U02911,G02686,medium,0.5569040179252625,0.40554407238960266,0.1513599455356598,11
U01227,G01066,tom hablará.,tom lun'echu,tom wellek'echu,U00674,G00564,hard,0.8157760500907898,0.7163695096969604,0.09940654039382935,2
U01227,G01066,tom hablará.,tom lun'echu,tom lauktapalli,U00915,G00785,medium,0.8157760500907898,0.6345983743667603,0.18117767572402954,8
U00586,G00487,está vacío.,inantek' nuka'a,nanpipalli,U00585,G00486,hard,0.627429187297821,0.5659070611000061,0.06152212619781494,12
U00586,G00487,está vacío.,inantek' nuka'a,neria'masu' ñapalli,U02207,G01984,medium,0.627429187297821,0.47232258319854736,0.15510660409927368,30
U00851,G00727,déjame vivir.,taitula'u nanpiak,ta'itula'u tekdiperechek,U02090,G01872,hard,0.7649127244949341,0.7046996355056763,0.06021308898925781,5
U00851,G00727,déjame vivir.,taitula'u nanpiak,ta'itula'u lek'techek,U02089,G01871,medium,0.7649127244949341,0.6009294390678406,0.1639832854270935,18
U00885,G00757,¡alto! ¡ladrón!,¡wanerker'! ¡apechutek!,"!paku', adanta'ku'! itudekllini'ma'.",U02529,G02304,hard,0.6585453152656555,0.5653287172317505,0.09321659803390503,2
U00885,G00757,¡alto! ¡ladrón!,¡wanerker'! ¡apechutek!,¡nanpiker'!,U00119,G00085,medium,0.6585453152656555,0.5032671093940735,0.15527820587158203,14
U01328,G01156,pidan ayuda.,lektuku' katu'pa',katu'pa' luwantula,U01619,G01430,hard,0.6522766947746277,0.5236994624137878,0.12857723236083984,4
U01328,G01156,pidan ayuda.,lektuku' katu'pa',katu'pa',U01046,G00906,medium,0.6522766947746277,0.48266565799713135,0.16961103677749634,5
U03065,G02840,"no se cansan de reñirnos, no dejan de pegarnos, ¿acaso eso es bueno?","tukaner'chi'ñinerkenmu'wa', llikaner'chi'ñinerkenmu'wa', ¿nana'cha mulli?","adencha'n ima wa'an lekllina' -adanpilencha'llidek kuda, ¿luwandetchuma' a'cha? regresando le pidieron al gobernante -nosotros estamos volviendo,",U03087,G02862,medium,0.768549382686615,0.5509353280067444,0.2176140546798706,2
U00892,G00764,llamaron.,peklu'tullina',dekllina',U00643,G00536,medium,0.8149726986885071,0.6057721972465515,0.20920050144195557,2
U02462,G02237,como el motelo caminaba.,madupu'su' dekkuntuwiñi.,nana lantekpi dekkuntulli.,U02460,G02235,hard,0.6463299989700317,0.5454715490341187,0.10085844993591309,2
U02462,G02237,como el motelo caminaba.,madupu'su' dekkuntuwiñi.,penwanpasik pidekñik.,U02584,G02359,medium,0.6463299989700317,0.48892343044281006,0.15740656852722168,4
U03083,G02858,¡que los cobardes se terminen!,¡ma'ki'na tek kualu'lusa' ta'wanchi!,¡wanerku' enmu'pinenpu'su'!,U03067,G02842,hard,0.7296160459518433,0.671050488948822,0.05856555700302124,3
U03083,G02858,¡que los cobardes se terminen!,¡ma'ki'na tek kualu'lusa' ta'wanchi!,¡ta'ituku' du'ak!,U00882,G00754,medium,0.7296160459518433,0.5715352892875671,0.15808075666427612,7
U01340,G01168,¿hablaste?,¿lun'na?,¿lauk'lun?,U01960,G01750,hard,0.7593276500701904,0.6677770614624023,0.09155058860778809,7
U01340,G01168,¿hablaste?,¿lun'na?,¿iyatula?,U01677,G01483,medium,0.7593276500701904,0.6082413792610168,0.15108627080917358,15
U00155,G00114,se adelantará.,ekte'chechu,wei ek'tue'chu,U01632,G01443,hard,0.7036177515983582,0.6037573218345642,0.09986042976379395,2
U00155,G00114,se adelantará.,ekte'chechu,panper'echuna',U01865,G01659,medium,0.7036177515983582,0.5374667048454285,0.1661510467529297,5
U00823,G00699,estoy nervioso.,amercha tekuasu' ñapalek,insek'diperpi ñapalek,U00347,G00278,hard,0.6772864460945129,0.6108407974243164,0.06644564867019653,28
U00823,G00699,estoy nervioso.,amercha tekuasu' ñapalek,u'chimuñapalek,U00192,G00147,medium,0.6772864460945129,0.5112564563751221,0.16602998971939087,43
U02800,G02575,¿qué les voy a dar de comer a mis hijos? diciendo.,¿wilaweklusa' ma'nen i'na a'ka'dek'etchek? tanna'.,kua usha'wanek a'lek'inpu'dek'amu wilaweklusa'.,U02303,G02078,medium,0.7258893251419067,0.5570564270019531,0.1688328981399536,2
U00193,G00148,he terminado.,a'ta'wantulek,yanpu'lek,U01721,G01524,hard,0.7529993057250977,0.671288013458252,0.0817112922668457,2
U00193,G00148,he terminado.,a'ta'wantulek,a'aper'lek',U00175,G00133,medium,0.7529993057250977,0.6012418270111084,0.15175747871398926,4
U03191,G02966,"así quizás somos, o no quizás. no creo yo.","la'i nu'lekweipa', ku'leipa'. latekchi'lek kua.","ñi anaki'nterwa', ñi tekkwi'nterwa'.",U02853,G02628,hard,0.6177967190742493,0.48840656876564026,0.129390150308609,2
U03191,G02966,"así quizás somos, o no quizás. no creo yo.","la'i nu'lekweipa', ku'leipa'. latekchi'lek kua.","ma'pu'si'na kua ku'aperku ñamu... iñer itapallenma' wanerku', nu'su' waneretchuma', ma'ata'na.",U03068,G02843,medium,0.6177967190742493,0.4473947286605835,0.17040199041366577,5
U00952,G00819,¡qué pérdida!,¡embu'ni wer'ipa'!,!embu'ni we'inuipa'!,U00959,G00825,hard,0.6960750222206116,0.6314082741737366,0.064666748046875,2
U00952,G00819,¡qué pérdida!,¡embu'ni wer'ipa'!,¡embu'ni luwer'chi'ñi!,U00955,G00822,medium,0.6960750222206116,0.5442295670509338,0.15184545516967773,13
U00557,G00462,soy torpe.,ma'kimpu nuka'ka,ku'aper nuka'ka,U00812,G00688,hard,0.7698294520378113,0.7117494940757751,0.05807995796203613,10
U00557,G00462,soy torpe.,ma'kimpu nuka'ka,turka nuka'ka,U00810,G00686,medium,0.7698294520378113,0.6099205613136292,0.15990889072418213,30
U00806,G00682,trabajo aquí.,saka'tapallek asek,asek nanpipalek,U00784,G00661,hard,0.7657697200775146,0.6609718203544617,0.10479789972305298,2
U00806,G00682,trabajo aquí.,saka'tapallek asek,mapu'sina asek',U00522,G00433,medium,0.7657697200775146,0.6045651435852051,0.16120457649230957,3
U00005,G00003,¿quién?,¿den?,¿denlusa'cha?,U01257,G01093,medium,0.9086784720420837,0.6731979250907898,0.23548054695129395,2
U02197,G01977,anoten eso.,llinser'ku' nana,llinser'ker' nana,U02196,G01975,hard,0.7742311954498291,0.7239950299263,0.05023616552352905,3
U02197,G01977,anoten eso.,llinser'ku' nana,sek'diperku' asu',U00375,G00306,medium,0.7742311954498291,0.6233924627304077,0.1508387327194214,12
U02200,G01977,anoten esto.,llinser'ku' nana,llinser'ker' nana,U02196,G01975,hard,0.745846688747406,0.6956376433372498,0.05020904541015625,8
U02200,G01977,anoten esto.,llinser'ku' nana,ekpa'ker' asu',U00471,G00386,medium,0.745846688747406,0.5945963859558105,0.15125030279159546,24
U00672,G00562,tom bostezó.,tom lauki'lli,tom tukulu'palli,U00667,G00557,hard,0.7808405160903931,0.7085443735122681,0.072296142578125,11
U00672,G00562,tom bostezó.,tom lauki'lli,tom musu' lunpi'ñi,U01224,G01063,medium,0.7808405160903931,0.6188578009605408,0.1619827151298523,22
U00329,G00264,lo necesito.,luantulek,yawerannek,U01422,G01242,hard,0.5419812798500061,0.4907134473323822,0.0512678325176239,23
U02640,G02415,no lloren!,aner yawellektama'!,¡yawa'tentutama!,U00492,G00405,hard,0.6730706095695496,0.5567167401313782,0.11635386943817139,5
U02640,G02415,no lloren!,aner yawellektama'!,yalunta',U00490,G00403,medium,0.6730706095695496,0.502948522567749,0.17012208700180054,12
U01182,G01029,¡relajate!,¡latada'ker'!,¡wer'ker'!,U00150,G00110,hard,0.7492674589157104,0.6888047456741333,0.06046271324157715,8
U01182,G01029,¡relajate!,¡latada'ker'!,¡daker'ku'!,U00059,G00047,medium,0.7492674589157104,0.5924229621887207,0.15684449672698975,22
U00036,G00031,estoy levantado.,yunsansu' ñapalek,wa'danpintek ñapalek,U00340,G00273,hard,0.7653990387916565,0.7147759199142456,0.05062311887741089,7
U00036,G00031,estoy levantado.,yunsansu' ñapalek,kaluwi'su' ñapalek,U00210,G00162,medium,0.7653990387916565,0.6104148030281067,0.1549842357635498,34
U03007,G02782,"diez años, catorce, quince, como mujeres (de los españoles) se fueron. a todas las fueron a vender.","shunka' ekkilala, shunka' ínkatu', shunka' alei'teklun ku'apellusa'pu'su' pa'llina'. iñer uku'latukun.","nu'sik sunka'teklusa', sunkapilusa' kananpallina', ama'nna'pu'su' dadektanna' usu'pallina'.",U02574,G02349,hard,0.5012293457984924,0.45045605301856995,0.050773292779922485,6
U03007,G02782,"diez años, catorce, quince, como mujeres (de los españoles) se fueron. a todas las fueron a vender.","shunka' ekkilala, shunka' ínkatu', shunka' alei'teklun ku'apellusa'pu'su' pa'llina'. iñer uku'latukun.","nawi'mi'na, shawalalusa', indiuntunna' luñina'.",U02620,G02395,medium,0.5012293457984924,0.3438040018081665,0.15742534399032593,29
U02191,G01971,¿cuándo acabó?,¿enpi'ta'wantulli?,¿enpi' ta'wantechu?,U01905,G01699,hard,0.8257171511650085,0.6893898248672485,0.13632732629776,2
U02191,G01971,¿cuándo acabó?,¿enpi'ta'wantulli?,¿ma'nen'a'cha nakulli?,U01599,G01410,medium,0.8257171511650085,0.6582651734352112,0.16745197772979736,3
U02971,G02746,"por eso ellos se fueron calladitos, caminaron cuidadosamente sin hacer ruido.","nawei'mi'na nana malek ima nawa' ta'tushalanna' pa'llina', ta'tushalanni'ma dekkuntullina'.","nana sekputchekkui'na di'tanna, inpasetllina', inluyullina'.",U03148,G02923,hard,0.5964272022247314,0.5343883037567139,0.06203889846801758,4
U02971,G02746,"por eso ellos se fueron calladitos, caminaron cuidadosamente sin hacer ruido.","nawei'mi'na nana malek ima nawa' ta'tushalanna' pa'llina', ta'tushalanni'ma dekkuntullina'.","napi' ima llikanetchudek'i'ñina', yutudekllini'ma, llipu'tudekllini'ma, er'washinchi walek a'saka'tudekllina'.",U03056,G02831,medium,0.5964272022247314,0.4342710077762604,0.16215619444847107,22
U01046,G00906,la ayuda.,katu'pa',lektuku' katu'pa',U01328,G01156,hard,0.7607549428939819,0.6420291066169739,0.11872583627700806,3
U01046,G00906,la ayuda.,katu'pa',katu'palun,U00839,G00715,medium,0.7607549428939819,0.6011481881141663,0.15960675477981567,4
U02307,G02082,"de las mujeres ya fallecidas,","kaikku'lusa'ki,","aner yatek kuatama',",U02639,G02414,hard,0.6894201040267944,0.6153274178504944,0.07409268617630005,7
U02307,G02082,"de las mujeres ya fallecidas,","kaikku'lusa'ki,","wilalusa' luwetchi'ñina' unma',",U02780,G02555,medium,0.6894201040267944,0.5336878895759583,0.15573221445083618,21
U00553,G00458,soy francés.,frances nuka'ka,finlandis nuka'ka,U00808,G00684,medium,0.8629406690597534,0.6708589792251587,0.19208168983459473,2
U00109,G00077,páralo. (poner vertical),a'wanerker',ek'ker'cher',U01162,G01014,hard,0.6267979741096497,0.5734614729881287,0.053336501121520996,29
U02892,G02667,ahí dice se olvidaron y se acostaron.,nanek ima inpinanerllanna' pek kuallina'.,pipekdek'anni'ma kencha'dekllina' ya'luwerdek'anna'.,U03020,G02795,hard,0.6666899919509888,0.5920631289482117,0.0746268630027771,3
U02892,G02667,ahí dice se olvidaron y se acostaron.,nanek ima inpinanerllanna' pek kuallina'.,ipa'li'na ma'nen llillinlusi'pa' aku'llina'.,U03199,G02974,medium,0.6666899919509888,0.5150984525680542,0.15159153938293457,14
U00692,G00579,nosotros ayudaremos.,kuda katu'pa'techidek,katu'pa'taterwa',U00691,G00578,hard,0.7424006462097168,0.678062915802002,0.06433773040771484,2
U00692,G00579,nosotros ayudaremos.,kuda katu'pa'techidek,yennitulek'wa' katu'pa'a'kawak,U02161,G01941,medium,0.7424006462097168,0.5876618027687073,0.15473884344100952,6
U01632,G01443,llegará lejos.,wei ek'tue'chu,ku'la ikerinchu,U01477,G01295,medium,0.729308545589447,0.5528231859207153,0.1764853596687317,2
U00666,G00556,tom sonrió.,tom yamerladalli,tom mermiñi,U00913,G00783,hard,0.799587607383728,0.7266129851341248,0.07297462224960327,4
U00666,G00556,tom sonrió.,tom yamerladalli,tom idenmalli,U00657,G00547,medium,0.799587607383728,0.6326118111610413,0.16697579622268677,12
U01972,G01761,¿la conocen?,¿luwer'chapalama?,¿luwer'chapadekla?,U02234,G02009,hard,0.7443826794624329,0.6862611770629883,0.05812150239944458,4
U01972,G01761,¿la conocen?,¿luwer'chapalama?,¿lli'tapalli?,U01464,G01282,medium,0.7443826794624329,0.5864229202270508,0.15795975923538208,12
U02283,G02058,"llévala por ahí a un pueblo lejano, madre, diciendo así le estoy enseñando.","nanalupa' wei ñinanluk ekpanter, awá, itamu a'lek'apalek.","ma'atana kai kuawek florencia, kai kuawek maría, nawa'lekku lunpalek.",U02415,G02190,medium,0.6630468368530273,0.5054521560668945,0.1575946807861328,2
U01608,G01419,¡estás borracho!,¡lupersu' ñapala!,denlekpin'ta' ñapala,U01635,G01445,medium,0.81658536195755,0.6332769393920898,0.1833084225654602,3
U00345,G00276,soy obeso.,weipensu' nuka'ka,utrinwanpalek,U01729,G01531,hard,0.6582103967666626,0.600619912147522,0.057590484619140625,21
U00345,G00276,soy obeso.,weipensu' nuka'ka,a'kaluwi'lun,U00973,G00839,medium,0.6582103967666626,0.505386471748352,0.15282392501831055,38
U02359,G02134,"una vez tanteado entonces se chanca,","patak ipa'linchi u'deklek,","lapi'samer uklli,",U02647,G02422,hard,0.7377594709396362,0.666229784488678,0.07152968645095825,5
U02359,G02134,"una vez tanteado entonces se chanca,","patak ipa'linchi u'deklek,","¡enpi'pui'pa' nana nu'su' ña'su',",U02810,G02585,medium,0.7377594709396362,0.5852224826812744,0.15253698825836182,21
U01819,G01616,déjame sentirlo.,ta'itula'u lauk'echek,ta'itula'u tekdiperechek,U02090,G01872,hard,0.755506157875061,0.6871039867401123,0.06840217113494873,6
U01819,G01616,déjame sentirlo.,ta'itula'u lauk'echek,ta'itula'u ata'wantak,U01494,G01311,medium,0.755506157875061,0.6011327505111694,0.1543734073638916,11
U01820,G01616,déjame oírlo.,ta'itula'u lauk'echek,ta'itula'u lek'techek,U02089,G01871,hard,0.844944417476654,0.7077375650405884,0.13720685243606567,3
U01820,G01616,déjame oírlo.,ta'itula'u lauk'echek,ta'itula'u tekle'richek,U01498,G01314,medium,0.844944417476654,0.667180597782135,0.17776381969451904,6
U02736,G02511,"de cuello colorado, de cara colorada.","piper'unkellu', pipelladasu'.","uper'apilalek, uper'apilalek.",U02368,G02143,medium,0.6749812364578247,0.5239550471305847,0.15102618932724,2
