pair_id,column,rule_name,before,after
P01206,ESP,lowercase,Son huevos.,son huevos.
P01206,SHIWILU,lowercase,KADU'LUSA' NUKER'KA,kadu'lusa' nuker'ka
P01207,ESP,lowercase,Son rápidos.,son rápidos.
P01207,SHIWILU,lowercase,WIUKSU'LUSA' NUKER'KA,wiuksu'lusa' nuker'ka
P01208,ESP,lowercase,Se fueron.,se fueron.
P01208,SHIWILU,lowercase,PA'LLINA',pa'llina'
P01209,ESP,lowercase,Son buenos.,son buenos.
P01209,SHIWILU,lowercase,U'CHIMULUSA' NUKER'KA,u'chimulusa' nuker'ka
P01210,ESP,lowercase,Son ricas.,son ricas.
P01210,SHIWILU,lowercase,IYASU'LUSA' NUKER'KA,iyasu'lusa' nuker'ka
P01211,ESP,lowercase,Son feos.,son feos.
P01211,SHIWILU,lowercase,APER'PILUSA' NUKER'KA,aper'pilusa' nuker'ka
P01212,ESP,lowercase,Son débiles.,son débiles.
P01212,SHIWILU,lowercase,SAPUTEK'LUSA' NUKER'KA,saputek'lusa' nuker'ka
P01213,ESP,lowercase,Esto ayudará.,esto ayudará.
P01213,SHIWILU,lowercase,ASU' KATU'PA'TECHU,asu' katu'pa'techu
P01214,ESP,lowercase,Tom respondió.,tom respondió.
P01214,SHIWILU,lowercase,TOM NA'PITULLI,tom na'pitulli
P01215,ESP,lowercase,Tom canceló.,tom canceló.
P01215,SHIWILU,lowercase,TOM A'TA'WANTULLI,tom a'ta'wantulli
P01216,ESP,lowercase,Tom terminó.,tom terminó.
P01216,SHIWILU,lowercase,TOM A'TA'WANTULLI,tom a'ta'wantulli
P01217,ESP,lowercase,Tom insistió.,tom insistió.
P01217,SHIWILU,lowercase,TOM A'PERCHULLI,tom a'perchulli
P01218,ESP,lowercase,Tom escuchó.,tom escuchó.
P01218,SHIWILU,lowercase,TOM LAUK'TULLI,tom lauk'tulli
P01219,ESP,lowercase,Tom prometió.,tom prometió.
P01219,SHIWILU,lowercase,TOM TEKINCHI'WALEK TULLI,tom tekinchi'walek tulli
P01220,ESP,lowercase,Tom huyó.,tom huyó.
P01220,SHIWILU,lowercase,TOM TEKA'LLI,tom teka'lli
P01221,ESP,lowercase,Tom creció.,tom creció.
P01221,SHIWILU,lowercase,TOM SUSU'LLI,tom susu'lli
P01222,ESP,lowercase,Tomás renunció.,tomás renunció.
P01222,SHIWILU,lowercase,CHUMA YUNSU'LLI,chuma yunsu'lli
P01223,ESP,lowercase,Tom tartamudea.,tom tartamudea.
P01223,SHIWILU,lowercase,TOM MUSU' LUNPI'ÑI,tom musu' lunpi'ñi
P01224,ESP,lowercase,Tom balbucea.,tom balbucea.
P01224,SHIWILU,lowercase,TOM MUSU' LUNPI'ÑI,tom musu' lunpi'ñi
P01225,ESP,lowercase,Tom sobrevivió.,tom sobrevivió.
P01225,SHIWILU,lowercase,TOM CHIMILLINKEKLA NAMPILLI,tom chimillinkekla nampilli
P01226,ESP,lowercase,Tomás desapareció.,tomás desapareció.
P01226,SHIWILU,lowercase,CHUMA WER'LLI,chuma wer'lli
P01227,ESP,lowercase,Tom hablará.,tom hablará.
P01227,SHIWILU,lowercase,TOM LUN'ECHU,tom lun'echu
P01228,ESP,lowercase,"Tom, despierta.","tom, despierta."
P01228,SHIWILU,lowercase,"TOM, NANPILADALLI","tom, nanpiladalli"
P01229,ESP,lowercase,Pruébate estos.,pruébate estos.
P01229,SHIWILU,lowercase,TEKLE'RIER ASU'LUSA,tekle'rier asu'lusa
P01230,ESP,lowercase,Espera fuera.,espera fuera.
P01230,SHIWILU,lowercase,ADIPI WANTENTER',adipi wantenter'
P01231,ESP,lowercase,Despiertalos.,despiertalos.
P01231,SHIWILU,lowercase,UCHINANDE'KER,uchinande'ker
P01232,ESP,lowercase,"Despiértate, Tom.","despiértate, tom."
P01232,SHIWILU,lowercase,"NANPILADAKER', TOM","nanpiladaker', tom"
P01233,ESP,lowercase,Camina conmigo.,camina conmigo.
P01233,SHIWILU,lowercase,DEK'KUNTER' KUALEK,dek'kunter' kualek
P01234,ESP,lowercase,Podemos hacerlo.,podemos hacerlo.
P01234,SHIWILU,lowercase,YENNITULEKWA' NU'TAK,yennitulekwa' nu'tak
P01235,ESP,lowercase,Nos preparamos.,nos preparamos.
P01235,SHIWILU,lowercase,INSEK'DIPERLEKWA',insek'diperlekwa'
P01236,ESP,lowercase,Estábamos listos.,estábamos listos.
P01236,SHIWILU,lowercase,INSEK'DIPERPI ÑAPAWIÑIDEK,insek'diperpi ñapawiñidek
P01237,ESP,lowercase,Almorzamos.,almorzamos.
P01237,SHIWILU,trim,IKINEK'UKLLI WERAÑIDEK ,IKINEK'UKLLI WERAÑIDEK
P01237,SHIWILU,lowercase,IKINEK'UKLLI WERAÑIDEK,ikinek'uklli werañidek
P01238,ESP,lowercase,Tenemos vino.,tenemos vino.
P01238,SHIWILU,lowercase,A'ÑAPALLIDEK VINU',a'ñapallidek vinu'
P01239,ESP,lowercase,Los amamos.,los amamos.
P01239,SHIWILU,lowercase,TANTEN'ÑIDEK,tanten'ñidek
P01240,ESP,lowercase,Necesitamos ayuda.,necesitamos ayuda.
P01240,SHIWILU,lowercase,LUWANTULLIDEK KATU'PA',luwantullidek katu'pa'
P01241,ESP,lowercase,Necesitamos más.,necesitamos más.
P01241,SHIWILU,lowercase,LUWANTULLIDEK A'PINTA',luwantullidek a'pinta'
P01242,ESP,lowercase,Lo necesitamos.,lo necesitamos.
P01242,SHIWILU,lowercase,LUWANTULLIDEK,luwantullidek
P01243,ESP,lowercase,Dormimos demasiado.,dormimos demasiado.
P01243,SHIWILU,lowercase,NAKUSU' WICHI'LLIDEK,nakusu' wichi'llidek
P01244,ESP,lowercase,Deberíamos irnos.,deberíamos irnos.
P01244,SHIWILU,lowercase,PA'A'KAWA'SU' ÑAPALLI,pa'a'kawa'su' ñapalli
P01245,ESP,lowercase,¡Lo conseguimos!,¡lo conseguimos!
P01245,SHIWILU,lowercase,¡KANANEKWA'!,¡kananekwa'!
P01246,ESP,lowercase,¡Lo logramos!,¡lo logramos!
P01246,SHIWILU,lowercase,¡KANANEKWA'!,¡kananekwa'!
P01247,ESP,lowercase,Nos rendimos.,nos rendimos.
P01247,SHIWILU,lowercase,YENNICHI'NEK'WA',yennichi'nek'wa'
P01248,ESP,lowercase,Estábamos heridos.,estábamos heridos.
P01248,SHIWILU,lowercase,LLIPU'PI ÑAPAWIÑIDEK,llipu'pi ñapawiñidek
P01249,ESP,lowercase,Estábamos lastimados.,estábamos lastimados.
P01249,SHIWILU,lowercase,LLIPU'PI ÑAPAWIÑIDEK,llipu'pi ñapawiñidek
P01250,ESP,lowercase,Somos adultos.,somos adultos.
P01250,SHIWILU,lowercase,NUKA'KAWA TASERPILUSA',nuka'kawa taserpilusa'
P01251,ESP,lowercase,Estamos asustados.,estamos asustados.
P01251,SHIWILU,lowercase,IMANTUSU' ÑAPALLIDEK,imantusu' ñapallidek
P01252,ESP,lowercase,Estamos encerrados.,estamos encerrados.
P01252,SHIWILU,lowercase,UNKU'PI ÑAPALLIDEK,unku'pi ñapallidek
P01253,ESP,lowercase,Estamos hambrientos.,estamos hambrientos.
P01253,SHIWILU,lowercase,UKI'LATEK ÑAPALLIDEK,uki'latek ñapallidek
P01254,ESP,lowercase,Estamos bromeando.,estamos bromeando.
P01254,SHIWILU,lowercase,SI'LENTAPALLIDEK,si'lentapallidek
P01255,ESP,lowercase,Estamos perdiendo.,estamos perdiendo.
P01255,SHIWILU,lowercase,WER'APALLIDEK,wer'apallidek
P01256,ESP,lowercase,Lo tenemos.,lo tenemos.
P01256,SHIWILU,lowercase,A'ÑAPALLIDEK,a'ñapallidek
P01257,ESP,lowercase,¿Quiénes son?,¿quiénes son?
P01257,SHIWILU,lowercase,¿DENLUSA'CHA?,¿denlusa'cha?
P01258,ESP,lowercase,¿Quién canceló?,¿quién canceló?
P01258,SHIWILU,lowercase,¿DEN ATA'WANTULLI?,¿den ata'wantulli?
P01259,ESP,lowercase,¿Quién escuchó?,¿quién escuchó?
P01259,SHIWILU,lowercase,¿DEN LAUK'TULLI?,¿den lauk'tulli?
P01260,ESP,lowercase,¿Quién renunció?,¿quién renunció?
P01260,SHIWILU,lowercase,¿DEN YUNSU'LLI?,¿den yunsu'lli?
P01261,ESP,lowercase,¿Quién desapareció?,¿quién desapareció?
P01261,SHIWILU,lowercase,¿DEN WER'LLI?,¿den wer'lli?
P01262,ESP,lowercase,¿Quién empieza?,¿quién empieza?
P01262,SHIWILU,lowercase,¿DEN TENMIAN'SU'LLI?,¿den tenmian'su'lli?
P01263,ESP,lowercase,¿Quién parte?,¿quién parte?
P01263,SHIWILU,lowercase,¿DEN TENMIAN'SU'LLI?,¿den tenmian'su'lli?
P01264,ESP,lowercase,¿Acaso vivirá?,¿acaso vivirá?
P01264,SHIWILU,lowercase,¿NANPICHUA'CHA?,¿nanpichua'cha?
P01265,ESP,lowercase,Eres bueno.,eres bueno.
P01265,SHIWILU,lowercase,U'CHIMU NUKA'MA,u'chimu nuka'ma
P01266,ESP,lowercase,Estás bien.,estás bien.
P01266,SHIWILU,lowercase,MU'SU' ÑAPALA,mu'su' ñapala
P01267,ESP,lowercase,Eres rico.,eres rico.
P01267,SHIWILU,lowercase,KULLIKER'WANPALA,kulliker'wanpala
P01268,ESP,lowercase,Puedes venir.,puedes venir.
P01268,SHIWILU,lowercase,YENNITULA' UK'A'MAK,yennitula' uk'a'mak
P01269,ESP,lowercase,Puedes quedarte.,puedes quedarte.
P01269,SHIWILU,lowercase,YENNITULA' LLIA'A'MAK,yennitula' llia'a'mak
P01270,ESP,lowercase,Tú primera.,tú primera.
P01270,SHIWILU,lowercase,NANENTUPEN,nanentupen
P01271,ESP,lowercase,Ustedes primero.,ustedes primero.
P01271,SHIWILU,lowercase,NANENTU KENMAMA',nanentu kenmama'
P01272,ESP,lowercase,Lo heriste.,lo heriste.
P01272,SHIWILU,lowercase,LLIPU'TULA,llipu'tula
P01273,ESP,lowercase,Le conoces.,le conoces.
P01273,SHIWILU,lowercase,LUWER'CHAPALA,luwer'chapala
P01274,ESP,lowercase,Puedes nadar.,puedes nadar.
P01274,SHIWILU,lowercase,YENNITULA' IDUN'A'MAK,yennitula' idun'a'mak
P01275,ESP,lowercase,Prometiste.,prometiste.
P01275,SHIWILU,lowercase,NU'TECHUN TUWINA,nu'techun tuwina
P01276,ESP,lowercase,Tú prometiste.,tú prometiste.
P01276,SHIWILU,lowercase,KENMA NU'TECHUN TUWINA,kenma nu'techun tuwina
P01277,ESP,lowercase,Prometió.,prometió.
P01277,SHIWILU,lowercase,NANA TUWIÑI NU'TECHU,nana tuwiñi nu'techu
P01278,ESP,lowercase,Usted prometió.,usted prometió.
P01278,SHIWILU,lowercase,KENMA TUWINA NU'TECHU,kenma tuwina nu'techu
P01279,ESP,lowercase,Ustedes prometisteis.,ustedes prometisteis.
P01279,SHIWILU,lowercase,KENMAMA' TUWINAMA' NU'TECHUMA,kenmama' tuwinama' nu'techuma
P01280,ESP,lowercase,Prometieron.,prometieron.
P01280,SHIWILU,lowercase,TUWIÑINA' NU'TECHUNA,tuwiñina' nu'techuna
P01281,ESP,lowercase,Ustedes prometieron.,ustedes prometieron.
P01281,SHIWILU,lowercase,KENMAMA' TUWINAMA' NU'TECHUMA,kenmama' tuwinama' nu'techuma
P01282,ESP,lowercase,Lo prometiste.,lo prometiste.
P01282,SHIWILU,lowercase,NU'TECHUN TUWINA,nu'techun tuwina
P01283,ESP,lowercase,Lo prometió.,lo prometió.
P01283,SHIWILU,lowercase,TUWIÑI NU'TECHU,tuwiñi nu'techu
P01284,ESP,lowercase,Lo prometieron.,lo prometieron.
P01284,SHIWILU,lowercase,TUWIÑINA' NU'TECHUNA,tuwiñina' nu'techuna
P01285,ESP,lowercase,Me asustas.,me asustas.
P01285,SHIWILU,lowercase,A'IMANANTULUN,a'imanantulun
P01286,ESP,lowercase,Sobreviviste.,sobreviviste.
P01286,SHIWILU,lowercase,CHIMINLLINKEKLA NAMPILA,chiminllinkekla nampila
P01287,ESP,lowercase,Tú sobreviviste.,tú sobreviviste.
P01287,SHIWILU,lowercase,KENMA CHIMINLLINKEKLA NAMPILA,kenma chiminllinkekla nampila
P01288,ESP,lowercase,Sobrevivió.,sobrevivió.
P01288,SHIWILU,lowercase,CHIMINLLINKEKLA NAMPILLI,chiminllinkekla nampilli
P01289,ESP,lowercase,Usted sobrevivió.,usted sobrevivió.
P01289,SHIWILU,lowercase,KENMA CHIMINLLINKEKLA NAMPILA,kenma chiminllinkekla nampila
P01290,ESP,lowercase,Estarás bien.,estarás bien.
P01290,SHIWILU,lowercase,MUSU' ÑAPE'CHU,musu' ñape'chu
P01291,ESP,lowercase,Estás loco.,estás loco.
P01291,SHIWILU,lowercase,WA'DANPINTEK ÑAPALA,wa'danpintek ñapala
P01292,ESP,lowercase,Es cruel.,es cruel.
P01292,SHIWILU,lowercase,MUKANKAN'INPU' NUKA'A,mukankan'inpu' nuka'a
P01293,ESP,lowercase,Estás borracha.,estás borracha.
P01293,SHIWILU,lowercase,LUPERSU' ÑAPALA,lupersu' ñapala
P01294,ESP,lowercase,Está despedido.,está despedido.
P01294,SHIWILU,lowercase,SAKA'TUNAKLA USU'LLINA,saka'tunakla usu'llina
P01295,ESP,lowercase,Están despedidos.,están despedidos.
P01295,SHIWILU,lowercase,SAKA'TUNAKLA USU'DEKLLINA',saka'tunakla usu'dekllina'
P01296,ESP,lowercase,Estás gordo.,estás gordo.
P01296,SHIWILU,lowercase,WEIPENSU' ÑAPALA,weipensu' ñapala
P01297,ESP,lowercase,Estás mintiendo.,estás mintiendo.
P01297,SHIWILU,lowercase,TUMU'PALA,tumu'pala
P01298,ESP,lowercase,Tienes razón.,tienes razón.
P01298,SHIWILU,lowercase,TEKINCHI NUKA'A,tekinchi nuka'a
P01299,ESP,lowercase,Eres inteligente.,eres inteligente.
P01299,SHIWILU,lowercase,IÑER' ÑINCHITAPALA',iñer' ñinchitapala'
P01300,ESP,lowercase,Son inteligentes.,son inteligentes.
P01300,SHIWILU,lowercase,IÑER' ÑINCHITULUSA' NUKER'KA,iñer' ñinchitulusa' nuker'ka
P01301,ESP,lowercase,Eres listo.,eres listo.
P01301,SHIWILU,lowercase,INSEKDIPERPI NUKA'MA,insekdiperpi nuka'ma
P01302,ESP,lowercase,Estás cansado.,estás cansado.
P01302,SHIWILU,lowercase,SAKA'TUSU' ÑAPALA,saka'tusu' ñapala
P01303,ESP,lowercase,Eres duro.,eres duro.
P01303,SHIWILU,lowercase,WATENSU' NUKA'MA,watensu' nuka'ma
P01304,ESP,lowercase,Estás equivocado.,estás equivocado.
P01304,SHIWILU,lowercase,APER'SU' ÑAPALA,aper'su' ñapala
P01305,ESP,lowercase,¿Estoy soñando?,¿estoy soñando?
P01305,SHIWILU,lowercase,¿WA'LATAPALEK?,¿wa'latapalek?
P01306,ESP,lowercase,¿Están ocupados?,¿están ocupados?
P01306,SHIWILU,lowercase,¿YENNICHI'NAMA'?,¿yennichi'nama'?
P01307,ESP,lowercase,¿Son polis?,¿son polis?
P01307,SHIWILU,lowercase,¿SUNTADULUSA'CHA?,¿suntadulusa'cha?
P01308,ESP,lowercase,¿Son altos?,¿son altos?
P01308,SHIWILU,lowercase,¿SHIPENLUSA' NUKER'KA?,¿shipenlusa' nuker'ka?
P01309,ESP,lowercase,¿Estás sola?,¿estás sola?
P01309,SHIWILU,lowercase,¿KENMASHASA' ÑAPALA?,¿kenmashasa' ñapala?
P01310,ESP,lowercase,¿Estás enojada?,¿estás enojada?
P01310,SHIWILU,lowercase,¿YUSU' ÑAPALA?,¿yusu' ñapala?
P01311,ESP,lowercase,¿Estás despierta?,¿estás despierta?
P01311,SHIWILU,lowercase,¿NANPILADASU' ÑAPALA?,¿nanpiladasu' ñapala?
P01312,ESP,lowercase,¿Estás borracho?,¿estás borracho?
P01312,SHIWILU,lowercase,¿LUPERSU' ÑAPALA?,¿lupersu' ñapala?
P01313,ESP,lowercase,¿Estás ebrio?,¿estás ebrio?
P01313,SHIWILU,lowercase,¿LUPERSU' ÑAPALA?,¿lupersu' ñapala?
P01314,ESP,lowercase,¿Estás embriagado?,¿estás embriagado?
P01314,SHIWILU,lowercase,¿LUPERSU' ÑAPALA?,¿lupersu' ñapala?
P01315,ESP,lowercase,¿Estás contento?,¿estás contento?
P01315,SHIWILU,lowercase,¿MUSU'CHA ÑAPALA?,¿musu'cha ñapala?
P01316,ESP,lowercase,¿Eres feliz?,¿eres feliz?
P01316,SHIWILU,lowercase,¿MUSU' ÑAPALA?,¿musu' ñapala?
P01317,ESP,lowercase,¿Contento?,¿contento?
P01317,SHIWILU,lowercase,¿MUSU'?,¿musu'?
P01318,ESP,lowercase,¿Estás lista?,¿estás lista?
P01318,SHIWILU,lowercase,¿INSEK'DIPERPI ÑAPALA?,¿insek'diperpi ñapala?
P01319,ESP,lowercase,¿Están listos?,¿están listos?
P01319,SHIWILU,lowercase,¿INSEK'DIPERPI ÑAPALAMA'?,¿insek'diperpi ñapalama'?
P01320,ESP,lowercase,¿Estás?,¿estás?
P01320,SHIWILU,lowercase,¿ÑAPALA?,¿ñapala?
P01321,ESP,lowercase,¿Estás cansado?,¿estás cansado?
P01321,SHIWILU,lowercase,¿SAKA'TUSU' ÑAPALA?,¿saka'tusu' ñapala?
P01322,ESP,lowercase,Pórtate bien.,pórtate bien.
P01322,SHIWILU,lowercase,MUSU' ÑIKER,musu' ñiker
P01323,ESP,lowercase,Apóyame.,apóyame.
P01323,SHIWILU,lowercase,KATU'PA'U,katu'pa'u
P01324,ESP,lowercase,Apóyanos.,apóyanos.
P01324,SHIWILU,lowercase,KATU'PA'UDEK,katu'pa'udek
P01325,ESP,lowercase,Tráelo aquí.,tráelo aquí.
P01325,SHIWILU,lowercase,KENCHER' ASEK,kencher' asek
P01326,ESP,lowercase,Pide ayuda.,pide ayuda.
P01326,SHIWILU,lowercase,LEKTER' KATU'PA',lekter' katu'pa'
P01327,ESP,lowercase,Pida ayuda.,pida ayuda.
P01327,SHIWILU,lowercase,LEKTER' KATU'PA',lekter' katu'pa'
P01328,ESP,lowercase,Pidan ayuda.,pidan ayuda.
P01328,SHIWILU,lowercase,LEKTUKU' KATU'PA',lektuku' katu'pa'
P01329,ESP,lowercase,¡Llámame después!,¡llámame después!
P01329,SHIWILU,lowercase,¡PEKLU'U MA'ISIK!,¡peklu'u ma'isik!
P01330,ESP,lowercase,¿Puedo entrar?,¿puedo entrar?
P01330,SHIWILU,lowercase,¿YENNITULEK DA'AK?,¿yennitulek da'ak?
P01331,ESP,lowercase,¿Puedo tenerlo?,¿puedo tenerlo?
P01331,SHIWILU,lowercase,¿YENNITULEK A'ÑAK?,¿yennitulek a'ñak?
P01332,ESP,lowercase,¿Puedo abrazarte?,¿puedo abrazarte?
P01332,SHIWILU,lowercase,¿YENNITULEK WIPERI'A'KIK?,¿yennitulek wiperi'a'kik?
P01333,ESP,lowercase,¿Puedo participar?,¿puedo participar?
P01333,SHIWILU,lowercase,¿YENNITULEK KATUPA'TAK?,¿yennitulek katupa'tak?
P01334,ESP,lowercase,¿Puedo quedármelo?,¿puedo quedármelo?
P01334,SHIWILU,lowercase,¿YENNITULEK EK'LLIA'AK?,¿yennitulek ek'llia'ak?
P01335,ESP,lowercase,¿Puedo visitar?,¿puedo visitar?
P01335,SHIWILU,lowercase,¿YENNITULEK LLIAK?,¿yennitulek lliak?
P01336,ESP,lowercase,¿Puedo tomarlo?,¿puedo tomarlo?
P01336,SHIWILU,lowercase,¿YENNITULEK PILLI'TAK?,¿yennitulek pilli'tak?
P01337,ESP,lowercase,¿Puedes dormir?,¿puedes dormir?
P01337,SHIWILU,lowercase,¿YENNITULA WICHI'A'MAK?,¿yennitula wichi'a'mak?
P01338,ESP,lowercase,Venga mañana.,venga mañana.
P01338,SHIWILU,lowercase,WEKER' EKLLI,weker' eklli
P01339,ESP,lowercase,Baila conmigo.,baila conmigo.
P01339,SHIWILU,lowercase,LANSA'KER' KUALEK,lansa'ker' kualek
P01340,ESP,lowercase,¿Hablaste?,¿hablaste?
P01340,SHIWILU,lowercase,¿LUN'NA?,¿lun'na?
P01341,ESP,lowercase,¿Le conozco?,¿le conozco?
P01341,SHIWILU,lowercase,¿LUWER'CHAPALEK?,¿luwer'chapalek?
P01342,ESP,lowercase,¿Te conozco?,¿te conozco?
P01342,SHIWILU,lowercase,¿LUWER'CHAPALLIEN?,¿luwer'chapallien?
P01343,ESP,lowercase,¿Necesito uno?,¿necesito uno?
P01343,SHIWILU,lowercase,¿LUANTULEK ALA'SA'?,¿luantulek ala'sa'?
P01344,ESP,lowercase,Serás bienvenido.,serás bienvenido.
P01344,SHIWILU,lowercase,MUSU' SEK'KAPERECHUNER'KEN,musu' sek'kaperechuner'ken
P01345,ESP,lowercase,Hazlo rápidamente.,hazlo rápidamente.
P01345,SHIWILU,lowercase,WIU'SU' NU'TER',wiu'su' nu'ter'
P01346,ESP,lowercase,Hágalo rápido.,hágalo rápido.
P01346,SHIWILU,lowercase,WIU'SU' NU'TER',wiu'su' nu'ter'
P01347,ESP,lowercase,Hazlo conmigo.,hazlo conmigo.
P01347,SHIWILU,lowercase,KUALEK NU'TER',kualek nu'ter'
P01348,ESP,lowercase,¿Me sigues?,¿me sigues?
P01348,SHIWILU,lowercase,¿TUPITECHUNKU?,¿tupitechunku?
P01349,ESP,lowercase,¿Lo ves?,¿lo ves?
P01349,SHIWILU,lowercase,¿LI'APALA?,¿li'apala?
P01350,ESP,lowercase,¿Me ves?,¿me ves?
P01350,SHIWILU,lowercase,¿LI'APALU?,¿li'apalu?
P01351,ESP,lowercase,No engordes.,no engordes.
P01351,SHIWILU,lowercase,YAWEYTA,yaweyta
P01352,ESP,lowercase,Come algo.,come algo.
P01352,SHIWILU,lowercase,MA'SHAPIN'TA KA'KER',ma'shapin'ta ka'ker'
P01353,ESP,lowercase,Todos ganan.,todos ganan.
P01353,SHIWILU,lowercase,IÑER' KANA'TULLINA',iñer' kana'tullina'
P01354,ESP,lowercase,Dámelo.,dámelo.
P01354,SHIWILU,lowercase,ENKA'U,enka'u
P01355,ESP,lowercase,Dímelo.,dímelo.
P01355,SHIWILU,lowercase,WINTU'U,wintu'u
P01356,ESP,lowercase,Dame algunos.,dame algunos.
P01356,SHIWILU,lowercase,ENKA'U NU'UNTA'LUSA',enka'u nu'unta'lusa'
P01357,ESP,lowercase,Deme esos.,deme esos.
P01357,SHIWILU,lowercase,ENKA'U NANALUSA',enka'u nanalusa'
P01358,ESP,lowercase,Aguanta.,aguanta.
P01358,SHIWILU,lowercase,YAN'KATEKTER',yan'katekter'
P01359,ESP,lowercase,Espera ahí.,espera ahí.
P01359,SHIWILU,lowercase,NANEK WATENKER',nanek watenker'
P01360,ESP,lowercase,Espere allí.,espere allí.
P01360,SHIWILU,lowercase,NANEK WATENKER',nanek watenker'
P01361,ESP,lowercase,Agárrate fuerte.,agárrate fuerte.
P01361,SHIWILU,lowercase,PILI'KER' IKERSU',pili'ker' ikersu'
P01362,ESP,lowercase,Guarda eso.,guarda eso.
P01362,SHIWILU,lowercase,SEKDIPERKER' NANA,sekdiperker' nana
P01363,ESP,lowercase,Conserva eso.,conserva eso.
P01363,SHIWILU,lowercase,SEKDIPERKER' NANA,sekdiperker' nana
P01364,ESP,lowercase,Hazlo venir.,hazlo venir.
P01364,SHIWILU,lowercase,A'WENCHER',a'wencher'
P01365,ESP,lowercase,Come mucho.,come mucho.
P01365,SHIWILU,lowercase,WAPU' WERAMPALLI,wapu' werampalli
P01366,ESP,lowercase,Le cogieron.,le cogieron.
P01366,SHIWILU,lowercase,PILLI'TULLINA,pilli'tullina
P01367,ESP,lowercase,Está leyendo.,está leyendo.
P01367,SHIWILU,lowercase,LUNTA'PALLI,lunta'palli
P01368,ESP,lowercase,La besó.,la besó.
P01368,SHIWILU,lowercase,MUSHA'LLI,musha'lli
P01369,ESP,lowercase,Luce pálido.,luce pálido.
P01369,SHIWILU,lowercase,SHAPI'TEK NUKA'A,shapi'tek nuka'a
P01370,ESP,lowercase,¡Me pellizcó!,¡me pellizcó!
P01370,SHIWILU,lowercase,¡SEK'TEK'LLIU!,¡sek'tek'lliu!
P01371,ESP,lowercase,Camina rápido.,camina rápido.
P01371,SHIWILU,lowercase,WIU'SU' DEKUNTER',wiu'su' dekunter'
P01372,ESP,lowercase,Quiere más.,quiere más.
P01372,SHIWILU,lowercase,A'PINTA' LUWANTULLI,a'pinta' luwantulli
P01373,ESP,lowercase,Es abogado.,es abogado.
P01373,SHIWILU,lowercase,CHIMIDEKPI NUKA'A,chimidekpi nuka'a
P01374,ESP,lowercase,Aquí viene.,aquí viene.
P01374,SHIWILU,lowercase,ASEK UK'APILELLI,asek uk'apilelli
P01375,ESP,lowercase,Abrazame fuertemente.,abrazame fuertemente.
P01375,SHIWILU,lowercase,WIPERI'U IKERSU',wiperi'u ikersu'
P01376,ESP,lowercase,Espera allí.,espera allí.
P01376,SHIWILU,lowercase,WA'TENDER' NANEK,wa'tender' nanek
P01377,ESP,lowercase,Sujétalo fuerte.,sujétalo fuerte.
P01377,SHIWILU,lowercase,PILLI'TER' IKERSU',pilli'ter' ikersu'
P01378,ESP,lowercase,¡Sujétalo!,¡sujétalo!
P01378,SHIWILU,lowercase,¡PILLI'TER'!,¡pilli'ter'!
P01379,ESP,lowercase,¿Cómo estáis?,¿cómo estáis?
P01379,SHIWILU,lowercase,¿MA'PU'SIN?,¿ma'pu'sin?
P01380,ESP,lowercase,¿Cuántos murieron?,¿cuántos murieron?
P01380,SHIWILU,lowercase,¿ENPU'DUN CHIMIÑINA'?,¿enpu'dun chimiñina'?
P01381,ESP,lowercase,¡Qué emocionante!,¡qué emocionante!
P01381,SHIWILU,lowercase,¡EMBU'NIMUSHIPA'!,¡embu'nimushipa'!
P01382,ESP,lowercase,"Apúrate, Tom.","apúrate, tom."
P01382,SHIWILU,lowercase,WIUK'ER' TOM,wiuk'er' tom
P01383,ESP,lowercase,Casi morí.,casi morí.
P01383,SHIWILU,lowercase,CHIMINWINEK,chiminwinek
P01384,ESP,lowercase,Siempre camino.,siempre camino.
P01384,SHIWILU,lowercase,NERPI'PU' DEKUNDAPALEK,nerpi'pu' dekundapalek
P01385,ESP,lowercase,Soy americano.,soy americano.
P01385,SHIWILU,lowercase,AMERICANO NUKA'KA,americano nuka'ka
P01386,ESP,lowercase,Soy japonés.,soy japonés.
P01386,SHIWILU,lowercase,JAPONES NUKA'KA,japones nuka'ka
P01387,ESP,lowercase,Estoy tosiendo.,estoy tosiendo.
P01387,SHIWILU,lowercase,CHINKU'PALEK,chinku'palek
P01388,ESP,lowercase,Me indigna.,me indigna.
P01388,SHIWILU,lowercase,A'YIULLIU,a'yiulliu
P01389,ESP,lowercase,Estoy estornudando.,estoy estornudando.
P01389,SHIWILU,lowercase,A'SHUPALEK,a'shupalek
P01390,ESP,lowercase,Te creo.,te creo.
P01390,SHIWILU,lowercase,LATEKLLIEN,latekllien
P01391,ESP,lowercase,Les creo.,les creo.
P01391,SHIWILU,lowercase,LATEKDEKLEK,latekdeklek
P01392,ESP,lowercase,Los llamé.,los llamé.
P01392,SHIWILU,lowercase,PEKLU'DEKLEK,peklu'deklek
P01393,ESP,lowercase,Puedo sentirlo.,puedo sentirlo.
P01393,SHIWILU,lowercase,YENNITULEK LAUK'AK,yennitulek lauk'ak
P01394,ESP,lowercase,Puedo verte.,puedo verte.
P01394,SHIWILU,lowercase,YENNITULEK LI'AN'SU',yennitulek li'an'su'
P01395,ESP,lowercase,Yo contribuí.,yo contribuí.
P01395,SHIWILU,lowercase,KUA KATU'PATULEK,kua katu'patulek
P01396,ESP,lowercase,No esperé.,no esperé.
